country,year_week,new_cases,sum_newcases,country_code,number_sequenced,sum_number_sequenced,sum_sequenced_pct,pct_sequenced_week,new
Luxembourg,2021-18,894.0,59934.0,LU,333,8173,13.636667000367071,37.24832214765101,2021-05-03
Luxembourg,2021-19,737.0,60671.0,LU,337,8510,14.026470636712762,45.725915875169605,2021-05-10
Luxembourg,2021-20,579.0,61250.0,LU,211,8721,14.238367346938775,36.44214162348877,2021-05-17
Luxembourg,2021-21,282.0,61532.0,LU,8,8729,14.186114542026912,2.8368794326241136,2021-05-24
Luxembourg,2021-22,293.0,61825.0,LU,0,8729,14.118883946623534,0.0,2021-05-31
Luxembourg,2021-23,224.0,62049.0,LU,0,8729,14.067914067914067,0.0,2021-06-07
Luxembourg,2021-24,110.0,62159.0,LU,0,8729,14.043018710082208,0.0,2021-06-14
Luxembourg,2021-25,84.0,62243.0,LU,0,8729,14.02406696335331,0.0,2021-06-21
Luxembourg,2021-26,431.0,62674.0,LU,0,8729,13.927625490634075,0.0,2021-06-28
Luxembourg,2021-27,979.0,63653.0,LU,0,8729,13.713414921527658,0.0,2021-07-05
Luxembourg,2021-28,749.0,64402.0,LU,0,8729,13.553926896680228,0.0,2021-07-12
Malta,2020-40,311.0,311.0,MT,0,0,0.0,0.0,2020-10-05
Malta,2020-41,517.0,828.0,MT,0,0,0.0,0.0,2020-10-12
Malta,2020-42,894.0,1722.0,MT,0,0,0.0,0.0,2020-10-19
Malta,2020-43,838.0,2560.0,MT,0,0,0.0,0.0,2020-10-26
Malta,2020-44,823.0,3383.0,MT,0,0,0.0,0.0,2020-11-02
Malta,2020-45,842.0,4225.0,MT,0,0,0.0,0.0,2020-11-09
Malta,2020-46,894.0,5119.0,MT,0,0,0.0,0.0,2020-11-16
Malta,2020-47,867.0,5986.0,MT,0,0,0.0,0.0,2020-11-23
Malta,2020-48,869.0,6855.0,MT,0,0,0.0,0.0,2020-11-30
Malta,2020-49,786.0,7641.0,MT,0,0,0.0,0.0,2020-12-07
Malta,2020-50,595.0,8236.0,MT,0,0,0.0,0.0,2020-12-14
Malta,2020-51,548.0,8784.0,MT,3,3,0.03415300546448088,0.5474452554744526,2020-12-21
Malta,2020-52,624.0,9408.0,MT,1,4,0.04251700680272109,0.16025641025641027,2020-12-28
Malta,2020-53,804.0,10212.0,MT,0,4,0.03916960438699569,0.0,2021-01-04
Malta,2021-01,1299.0,11511.0,MT,0,4,0.03474937016766571,0.0,2021-01-04
Malta,2021-02,1213.0,12724.0,MT,0,4,0.03143665513989312,0.0,2021-01-11
Malta,2021-03,1119.0,13843.0,MT,1,5,0.03611933829372246,0.08936550491510277,2021-01-18
Malta,2021-04,1021.0,14864.0,MT,0,5,0.03363832077502691,0.0,2021-01-25
Malta,2021-05,896.0,15760.0,MT,0,5,0.031725888324873094,0.0,2021-02-01
Malta,2021-06,1132.0,16892.0,MT,0,5,0.029599810561212407,0.0,2021-02-08
Malta,2021-07,1140.0,18032.0,MT,0,5,0.027728482697426796,0.0,2021-02-15
Malta,2021-08,2141.0,20173.0,MT,0,5,0.024785604520894264,0.0,2021-02-22
Malta,2021-09,2122.0,22295.0,MT,0,5,0.022426553038797935,0.0,2021-03-01
Malta,2021-10,1704.0,23999.0,MT,0,5,0.020834201425059377,0.0,2021-03-08
Malta,2021-11,1313.0,25312.0,MT,0,5,0.019753476611883692,0.0,2021-03-15
Malta,2021-12,619.0,25931.0,MT,1,6,0.02313832864139447,0.16155088852988692,2021-03-22
Malta,2021-13,341.0,26272.0,MT,37,43,0.1636723507917174,10.850439882697946,2021-03-29
Malta,2021-14,382.0,26654.0,MT,18,61,0.22885870788624596,4.712041884816754,2021-04-05
Malta,2021-15,365.0,27019.0,MT,14,75,0.2775824419852696,3.835616438356164,2021-04-12
Malta,2021-16,163.0,27182.0,MT,16,91,0.33478036936207783,9.815950920245399,2021-04-19
Malta,2021-17,165.0,27347.0,MT,28,119,0.4351482795187772,16.96969696969697,2021-04-26
Malta,2021-18,104.0,27451.0,MT,32,151,0.550071035663546,30.76923076923077,2021-05-03
Malta,2021-19,26.0,27477.0,MT,0,151,0.5495505331731994,0.0,2021-05-10
Malta,2021-20,22.0,27499.0,MT,7,158,0.5745663478671952,31.818181818181817,2021-05-17
Malta,2021-21,29.0,27528.0,MT,8,166,0.6030223772159256,27.586206896551722,2021-05-24
Malta,2021-22,36.0,27564.0,MT,8,174,0.631258162821071,22.22222222222222,2021-05-31
Malta,2021-23,11.0,27575.0,MT,3,177,0.641885766092475,27.272727272727273,2021-06-07
Malta,2021-24,8.0,27583.0,MT,1,178,0.6453250190334626,12.5,2021-06-14
Malta,2021-25,22.0,27605.0,MT,8,186,0.6737909798949465,36.36363636363637,2021-06-21
Malta,2021-26,52.0,27657.0,MT,7,193,0.6978341830278049,13.461538461538462,2021-06-28
Malta,2021-27,576.0,28233.0,MT,0,193,0.6835972089398931,0.0,2021-07-05
Malta,2021-28,1376.0,29609.0,MT,0,193,0.6518288358269445,0.0,2021-07-12
Netherlands,2020-40,24239.0,24239.0,NL,135,135,0.5569536697058459,0.5569536697058459,2020-10-05
Netherlands,2020-41,38701.0,62940.0,NL,156,291,0.46234509056244044,0.40309035942223714,2020-10-12
Netherlands,2020-42,53784.0,116724.0,NL,227,518,0.44378191288852337,0.4220586047895285,2020-10-19
Netherlands,2020-43,62691.0,179415.0,NL,205,723,0.4029763397709222,0.32700068590387776,2020-10-26
Netherlands,2020-44,68512.0,247927.0,NL,202,925,0.37309369290153954,0.2948388603456329,2020-11-02
Netherlands,2020-45,50136.0,298063.0,NL,190,1115,0.3740819893780845,0.37896920376575716,2020-11-09
Netherlands,2020-46,37762.0,335825.0,NL,212,1327,0.3951462815454478,0.5614109422170436,2020-11-16
Netherlands,2020-47,36725.0,372550.0,NL,201,1528,0.4101462890887129,0.5473110959836623,2020-11-23
Netherlands,2020-48,34213.0,406763.0,NL,261,1789,0.4398138473754988,0.7628679157045567,2020-11-30
Netherlands,2020-49,38280.0,445043.0,NL,262,2051,0.4608543444116636,0.6844305120167189,2020-12-07
Netherlands,2020-50,56193.0,501236.0,NL,368,2419,0.48260699550710645,0.6548858398732939,2020-12-14
Netherlands,2020-51,76154.0,577390.0,NL,440,2859,0.49515925111276604,0.5777766105523019,2020-12-21
Netherlands,2020-52,80594.0,657984.0,NL,548,3407,0.5177937457445774,0.6799513611435094,2020-12-28
Netherlands,2020-53,50699.0,708683.0,NL,588,3995,0.5637217204307144,1.1597861890767076,2021-01-04
Netherlands,2021-01,57026.0,765709.0,NL,755,4750,0.6203401030939952,1.3239574930733349,2021-01-04
Netherlands,2021-02,38967.0,804676.0,NL,845,5595,0.695310907744235,2.168501552595786,2021-01-11
Netherlands,2021-03,35590.0,840266.0,NL,879,6474,0.7704703034515261,2.46979488620399,2021-01-18
Netherlands,2021-04,28671.0,868937.0,NL,1119,7593,0.873826295807406,3.9028983990792088,2021-01-25
Netherlands,2021-05,26270.0,895207.0,NL,1131,8724,0.9745232108328018,4.305291206699658,2021-02-01
Netherlands,2021-06,24069.0,919276.0,NL,1147,9871,1.0737798006257098,4.76546595205451,2021-02-08
Netherlands,2021-07,28657.0,947933.0,NL,1191,11062,1.1669601121598256,4.156052622395924,2021-02-15
Netherlands,2021-08,31613.0,979546.0,NL,1401,12463,1.2723241174993314,4.431721127384304,2021-02-22
Netherlands,2021-09,31428.0,1010974.0,NL,1886,14349,1.4193243347504485,6.001018200330915,2021-03-01
Netherlands,2021-10,38713.0,1049687.0,NL,2224,16573,1.578851600524728,5.744840234546535,2021-03-08
Netherlands,2021-11,45084.0,1094771.0,NL,1738,18311,1.6725872351386728,3.8550261733652738,2021-03-15
Netherlands,2021-12,51280.0,1146051.0,NL,1892,20203,1.7628360343475116,3.689547581903276,2021-03-22
Netherlands,2021-13,48242.0,1194293.0,NL,1876,22079,1.8487088176854423,3.8887276646905184,2021-03-29
Netherlands,2021-14,49814.0,1244107.0,NL,1729,23808,1.9136617670345075,3.4709117918657406,2021-04-05
Netherlands,2021-15,53550.0,1297657.0,NL,1788,25596,1.9724780893564324,3.338935574229692,2021-04-12
Netherlands,2021-16,56272.0,1353929.0,NL,1764,27360,2.020785432618697,3.134773955075348,2021-04-19
Netherlands,2021-17,49391.0,1403320.0,NL,2092,29452,2.098737280164182,4.235589479864752,2021-04-26
Netherlands,2021-18,49020.0,1452340.0,NL,1699,31151,2.1448834294999792,3.46593227254182,2021-05-03
Netherlands,2021-19,35074.0,1487414.0,NL,1659,32810,2.2058418167369678,4.729999429777043,2021-05-10
Netherlands,2021-20,27892.0,1515306.0,NL,1490,34300,2.263569206483707,5.342033558009465,2021-05-17
Netherlands,2021-21,20513.0,1535819.0,NL,1287,35587,2.3171350269790905,6.2740701018866085,2021-05-24
Netherlands,2021-22,14952.0,1550771.0,NL,1192,36779,2.37165900058745,7.9721776350989835,2021-05-31
Netherlands,2021-23,9165.0,1559936.0,NL,1115,37894,2.4292022236809716,12.165848336061101,2021-06-07
Netherlands,2021-24,5934.0,1565870.0,NL,729,38623,2.4665521403437065,12.285136501516684,2021-06-14
Netherlands,2021-25,4279.0,1570149.0,NL,358,38981,2.4826306293224403,8.36644075718626,2021-06-21
Netherlands,2021-26,6789.0,1576938.0,NL,36,39017,2.4742253658672695,0.5302695536897923,2021-06-28
Netherlands,2021-27,46197.0,1623135.0,NL,0,39017,2.4038049823335705,0.0,2021-07-05
Netherlands,2021-28,70503.0,1693638.0,NL,0,39017,2.303739051674561,0.0,2021-07-12
Norway,2020-40,743.0,743.0,NO,87,87,11.7092866756393,11.7092866756393,2020-10-05
Norway,2020-41,1072.0,1815.0,NO,67,154,8.484848484848484,6.25,2020-10-12
Norway,2020-42,915.0,2730.0,NO,74,228,8.351648351648352,8.087431693989071,2020-10-19
Norway,2020-43,1096.0,3826.0,NO,123,351,9.174072138003137,11.222627737226277,2020-10-26
Norway,2020-44,2331.0,6157.0,NO,153,504,8.185804775052786,6.563706563706564,2020-11-02
Norway,2020-45,3662.0,9819.0,NO,103,607,6.1818922497199305,2.8126706717640633,2020-11-09
Norway,2020-46,4001.0,13820.0,NO,78,685,4.956584659913169,1.9495126218445389,2020-11-16
Norway,2020-47,4212.0,18032.0,NO,76,761,4.220275066548359,1.8043684710351378,2020-11-23
Norway,2020-48,3309.0,21341.0,NO,76,837,3.9220280211798886,2.2967663946811725,2020-11-30
Norway,2020-49,2624.0,23965.0,NO,94,931,3.8848320467348216,3.582317073170732,2020-12-07
Norway,2020-50,3632.0,27597.0,NO,120,1051,3.8083849693807297,3.303964757709251,2020-12-14
Norway,2020-51,1772.0,29369.0,NO,138,1189,4.048486499370084,7.787810383747178,2020-12-21
Norway,2020-52,4282.0,33651.0,NO,106,1295,3.8483254583816233,2.475478748248482,2020-12-28
Norway,2020-53,3658.0,37309.0,NO,137,1432,3.838215980058431,3.7452159650082013,2021-01-04
Norway,2021-01,4758.0,42067.0,NO,237,1669,3.96748044785699,4.98108448928121,2021-01-04
Norway,2021-02,3178.0,45245.0,NO,229,1898,4.19493866725605,7.205789804908748,2021-01-11
Norway,2021-03,2431.0,47676.0,NO,410,2308,4.841010151858377,16.865487453722746,2021-01-18
Norway,2021-04,1884.0,49560.0,NO,537,2845,5.740516545601292,28.503184713375795,2021-01-25
Norway,2021-05,1806.0,51366.0,NO,379,3224,6.276525328038002,20.98560354374308,2021-02-01
Norway,2021-06,1729.0,53095.0,NO,302,3526,6.640926640926641,17.466743782533257,2021-02-08
Norway,2021-07,2030.0,55125.0,NO,483,4009,7.272562358276644,23.79310344827586,2021-02-15
Norway,2021-08,2471.0,57596.0,NO,526,4535,7.8738106812973125,21.286928369081345,2021-02-22
Norway,2021-09,3938.0,61534.0,NO,625,5160,8.385607956576852,15.871000507872017,2021-03-01
Norway,2021-10,5500.0,67034.0,NO,595,5755,8.585195572396097,10.818181818181818,2021-03-08
Norway,2021-11,6499.0,73533.0,NO,682,6437,8.753892810030871,10.49392214186798,2021-03-15
Norway,2021-12,6206.0,79739.0,NO,746,7183,9.008139053662575,12.020625201417982,2021-03-22
Norway,2021-13,5529.0,85268.0,NO,452,7635,8.954121123985551,8.175076867426299,2021-03-29
Norway,2021-14,4946.0,90214.0,NO,581,8216,9.107233910479527,11.746866154468258,2021-04-05
Norway,2021-15,3890.0,94104.0,NO,568,8784,9.334353481254782,14.601542416452443,2021-04-12
Norway,2021-16,3101.0,97205.0,NO,465,9249,9.51494264698318,14.995162850693324,2021-04-19
Norway,2021-17,2857.0,100062.0,NO,390,9639,9.63302752293578,13.650682534126707,2021-04-26
Norway,2021-18,2973.0,103035.0,NO,459,10098,9.800553210074247,15.438950554994955,2021-05-03
Norway,2021-19,2816.0,105851.0,NO,408,10506,9.925272316747126,14.488636363636363,2021-05-10
Norway,2021-20,3115.0,108966.0,NO,344,10850,9.957234366683185,11.043338683788122,2021-05-17
Norway,2021-21,2408.0,111374.0,NO,345,11195,10.051717636073052,14.327242524916944,2021-05-24
Norway,2021-22,2037.0,113411.0,NO,256,11451,10.09690418037051,12.567501227295041,2021-05-31
Norway,2021-23,1262.0,114673.0,NO,262,11713,10.214261421607528,20.760697305863708,2021-06-07
Norway,2021-24,1253.0,115926.0,NO,231,11944,10.30312440694926,18.435754189944134,2021-06-14
Norway,2021-25,1287.0,117213.0,NO,252,12196,10.404989207681743,19.58041958041958,2021-06-21
Norway,2021-26,1326.0,118539.0,NO,136,12332,10.403327175022566,10.256410256410257,2021-06-28
Norway,2021-27,1250.0,119789.0,NO,0,12332,10.294768300929134,0.0,2021-07-05
Norway,2021-28,1142.0,120931.0,NO,0,12332,10.197550669389983,0.0,2021-07-12
Poland,2020-40,10810.0,10810.0,PL,1,1,0.009250693802035153,0.009250693802035153,2020-10-05
Poland,2020-41,27676.0,38486.0,PL,0,1,0.0025983474510211505,0.0,2020-10-12
Poland,2020-42,49950.0,88436.0,PL,0,1,0.0011307612284589986,0.0,2020-10-19
Poland,2020-43,77922.0,166358.0,PL,0,1,0.0006011132617607809,0.0,2020-10-26
Poland,2020-44,126214.0,292572.0,PL,1,2,0.0006835924148585647,0.0007923051325526486,2020-11-02
Poland,2020-45,166523.0,459095.0,PL,1,3,0.0006534595236280073,0.0006005176462110339,2020-11-09
Poland,2020-46,166547.0,625642.0,PL,0,3,0.000479507449947414,0.0,2020-11-16
Poland,2020-47,148359.0,774001.0,PL,14,17,0.002196379591240838,0.009436569402597753,2020-11-23
Poland,2020-48,123744.0,897745.0,PL,0,17,0.0018936334928069776,0.0,2020-11-30
Poland,2020-49,78374.0,976119.0,PL,0,17,0.0017415909330727093,0.0,2020-12-07
Poland,2020-50,72227.0,1048346.0,PL,23,40,0.003815534184324641,0.031844047239951816,2020-12-14
Poland,2020-51,67024.0,1115370.0,PL,32,72,0.006455256999919309,0.047744091668656,2020-12-21
Poland,2020-52,58310.0,1173680.0,PL,114,186,0.01584759048462954,0.19550677413822673,2020-12-28
Poland,2020-53,61937.0,1235617.0,PL,6,192,0.015538795597664972,0.009687262863877812,2021-01-04
Poland,2021-01,67438.0,1303055.0,PL,55,247,0.01895545468149848,0.08155639253833151,2021-01-04
Poland,2021-02,48529.0,1351584.0,PL,126,373,0.027597248857636668,0.2596385666302623,2021-01-11
Poland,2021-03,39205.0,1390789.0,PL,132,505,0.036310324571160686,0.33669174850146666,2021-01-18
Poland,2021-04,35266.0,1426055.0,PL,204,709,0.049717577512788776,0.5784608404695741,2021-01-25
Poland,2021-05,39301.0,1465356.0,PL,173,882,0.06019015174469549,0.4401923615175186,2021-02-01
Poland,2021-06,38811.0,1504167.0,PL,257,1139,0.07572297490903603,0.6621834016129448,2021-02-08
Poland,2021-07,47270.0,1551437.0,PL,469,1608,0.1036458457546133,0.9921726253437698,2021-02-15
Poland,2021-08,73005.0,1624442.0,PL,699,2307,0.1420179975647022,0.9574686665296898,2021-02-22
Poland,2021-09,89311.0,1713753.0,PL,758,3065,0.178847243447568,0.8487196425972164,2021-03-01
Poland,2021-10,116444.0,1830197.0,PL,1227,4292,0.2345102740306098,1.0537253958984576,2021-03-08
Poland,2021-11,155602.0,1985799.0,PL,892,5184,0.2610536111660848,0.57325741314379,2021-03-15
Poland,2021-12,194835.0,2180634.0,PL,779,5963,0.27345258305612036,0.3998254933661816,2021-03-22
Poland,2021-13,180499.0,2361133.0,PL,899,6862,0.2906231881050326,0.49806370118394006,2021-03-29
Poland,2021-14,138184.0,2499317.0,PL,1069,7931,0.31732669365270594,0.7736062062177965,2021-04-05
Poland,2021-15,108680.0,2607997.0,PL,1673,9604,0.36825195734504296,1.5393816709606183,2021-04-12
Poland,2021-16,66996.0,2674993.0,PL,1303,10907,0.4077393847385769,1.9448922323720819,2021-04-19
Poland,2021-17,43433.0,2718426.0,PL,1233,12140,0.4465819558818228,2.8388552483134943,2021-04-26
Poland,2021-18,29327.0,2747753.0,PL,1275,13415,0.48821709957190473,4.347529580250281,2021-05-03
Poland,2021-19,20107.0,2767860.0,PL,1165,14580,0.526760746569552,5.794002088824787,2021-05-10
Poland,2021-20,10991.0,2778851.0,PL,891,15471,0.5567408975868083,8.106632699481393,2021-05-17
Poland,2021-21,6102.0,2784953.0,PL,593,16064,0.5768140431813391,9.71812520485087,2021-05-24
Poland,2021-22,3045.0,2787998.0,PL,300,16364,0.5869444669615975,9.852216748768473,2021-05-31
Poland,2021-23,2280.0,2790278.0,PL,227,16591,0.5946002513011248,9.956140350877194,2021-06-07
Poland,2021-24,1232.0,2791510.0,PL,70,16661,0.5968454349079889,5.681818181818182,2021-06-14
Poland,2021-25,849.0,2792359.0,PL,19,16680,0.5973443959032488,2.237926972909305,2021-06-21
Poland,2021-26,619.0,2792978.0,PL,65,16745,0.5995392731342675,10.500807754442649,2021-06-28
Poland,2021-27,557.0,2793535.0,PL,0,16745,0.5994197316303537,0.0,2021-07-05
Poland,2021-28,626.0,2794161.0,PL,0,16745,0.5992854384554075,0.0,2021-07-12
Portugal,2020-40,4643.0,4643.0,PT,0,0,0.0,0.0,2020-10-05
Portugal,2020-41,8417.0,13060.0,PT,0,0,0.0,0.0,2020-10-12
Portugal,2020-42,13247.0,26307.0,PT,0,0,0.0,0.0,2020-10-19
Portugal,2020-43,18775.0,45082.0,PT,1,1,0.002218180204959851,0.005326231691078562,2020-10-26
Portugal,2020-44,25655.0,70737.0,PT,0,1,0.0014136873206384213,0.0,2020-11-02
Portugal,2020-45,34983.0,105720.0,PT,27,28,0.02648505486189936,0.07718034473887317,2020-11-09
Portugal,2020-46,37977.0,143697.0,PT,339,367,0.25539851214708725,0.8926455486215341,2020-11-16
Portugal,2020-47,43457.0,187154.0,PT,33,400,0.21372773224189703,0.07593713325816324,2020-11-23
Portugal,2020-48,34041.0,221195.0,PT,20,420,0.18987770971314902,0.058752680591051966,2020-11-30
Portugal,2020-49,27675.0,248870.0,PT,12,432,0.17358460240286094,0.04336043360433604,2020-12-07
Portugal,2020-50,26270.0,275140.0,PT,8,440,0.15991858690121394,0.03045298819946707,2020-12-14
Portugal,2020-51,25377.0,300517.0,PT,36,476,0.1583937015210454,0.1418607400401939,2020-12-21
Portugal,2020-52,22545.0,323062.0,PT,212,688,0.21296221777863072,0.9403415391439344,2020-12-28
Portugal,2020-53,34957.0,358019.0,PT,83,771,0.21535169921149436,0.23743456246245387,2021-01-04
Portugal,2021-01,57670.0,415689.0,PT,238,1009,0.2427295405940499,0.41269290792439745,2021-01-04
Portugal,2021-02,67210.0,482899.0,PT,669,1678,0.34748467070753924,0.9953875911322719,2021-01-11
Portugal,2021-03,86610.0,569509.0,PT,68,1746,0.3065798784567057,0.07851287380210137,2021-01-18
Portugal,2021-04,83208.0,652717.0,PT,125,1871,0.28664796535098674,0.15022593981347948,2021-01-25
Portugal,2021-05,41598.0,694315.0,PT,77,1948,0.28056429718499526,0.1851050531275542,2021-02-01
Portugal,2021-06,19140.0,713455.0,PT,857,2805,0.3931572418722975,4.477533960292581,2021-02-08
Portugal,2021-07,10466.0,723921.0,PT,44,2849,0.39355123003753173,0.42040894324479267,2021-02-15
Portugal,2021-08,7431.0,731352.0,PT,55,2904,0.3970728185606931,0.7401426456735298,2021-02-22
Portugal,2021-09,5503.0,736855.0,PT,680,3584,0.4863914881489574,12.356896238415409,2021-03-01
Portugal,2021-10,4054.0,740909.0,PT,412,3996,0.5393374894892625,10.16280217069561,2021-03-08
Portugal,2021-11,3265.0,744174.0,PT,31,4027,0.5411368846533203,0.9494640122511485,2021-03-15
Portugal,2021-12,2938.0,747112.0,PT,20,4047,0.5416858516527643,0.6807351940095303,2021-03-22
Portugal,2021-13,2778.0,749890.0,PT,50,4097,0.5463467975303045,1.7998560115190785,2021-03-29
Portugal,2021-14,4271.0,754161.0,PT,1160,5257,0.6970660111037298,27.159915710606416,2021-04-05
Portugal,2021-15,3456.0,757617.0,PT,426,5683,0.7501151637304865,12.32638888888889,2021-04-12
Portugal,2021-16,3417.0,761034.0,PT,54,5737,0.7538427980878647,1.5803336259877085,2021-04-19
Portugal,2021-17,2819.0,763853.0,PT,44,5781,0.756821011372607,1.5608371763036537,2021-04-26
Portugal,2021-18,2283.0,766136.0,PT,761,6542,0.8538953919408565,33.333333333333336,2021-05-03
Portugal,2021-19,2641.0,768777.0,PT,298,6840,0.8897248486882412,11.283604695191215,2021-05-10
Portugal,2021-20,3084.0,771861.0,PT,56,6896,0.8934251115161926,1.8158236057068742,2021-05-17
Portugal,2021-21,3628.0,775489.0,PT,52,6948,0.8959508129709125,1.4332965821389194,2021-05-24
Portugal,2021-22,3941.0,779430.0,PT,547,7495,0.9616001436947513,13.87972595787871,2021-05-31
Portugal,2021-23,5038.0,784468.0,PT,695,8190,1.044019641336549,13.795156808257245,2021-06-07
Portugal,2021-24,7734.0,792202.0,PT,401,8591,1.0844456338156176,5.1848978536333075,2021-06-14
Portugal,2021-25,9643.0,801845.0,PT,748,9339,1.1646889361410249,7.756922119672301,2021-06-21
Portugal,2021-26,15122.0,816967.0,PT,255,9594,1.1743436393391655,1.6862848829519905,2021-06-28
Portugal,2021-27,19185.0,836152.0,PT,0,9594,1.147399037495575,0.0,2021-07-05
Portugal,2021-28,22784.0,858936.0,PT,0,9594,1.1169633127497276,0.0,2021-07-12
Romania,2020-40,11392.0,11392.0,RO,4,4,0.0351123595505618,0.0351123595505618,2020-10-05
Romania,2020-41,21218.0,32610.0,RO,3,7,0.021465808034345293,0.014138938637006316,2020-10-12
Romania,2020-42,25105.0,57715.0,RO,0,7,0.01212856276531231,0.0,2020-10-19
Romania,2020-43,29260.0,86975.0,RO,1,8,0.009198045415349238,0.003417634996582365,2020-10-26
Romania,2020-44,37015.0,123990.0,RO,2,10,0.008065166545689168,0.00540321491287316,2020-11-02
Romania,2020-45,57088.0,181078.0,RO,1,11,0.0060747302267531115,0.0017516816143497759,2020-11-09
Romania,2020-46,56530.0,237608.0,RO,1,12,0.005050335005555368,0.0017689722271360339,2020-11-16
Romania,2020-47,58364.0,295972.0,RO,5,17,0.005743786574405687,0.008566924816667808,2020-11-23
Romania,2020-48,52891.0,348863.0,RO,35,52,0.01490556464858698,0.06617382919589344,2020-11-30
Romania,2020-49,42040.0,390903.0,RO,8,60,0.015349076369329476,0.019029495718363463,2020-12-07
Romania,2020-50,42759.0,433662.0,RO,17,77,0.017755763705374232,0.03975771182674993,2020-12-14
Romania,2020-51,34959.0,468621.0,RO,3,80,0.017071364706233823,0.008581481163648846,2020-12-21
Romania,2020-52,27135.0,495756.0,RO,2,82,0.016540394871670742,0.0073705546342362266,2020-12-28
Romania,2020-53,22000.0,517756.0,RO,5,87,0.01680328185477329,0.022727272727272728,2021-01-04
Romania,2021-01,32842.0,550598.0,RO,11,98,0.01779882963614107,0.033493697095182996,2021-01-04
Romania,2021-02,21882.0,572480.0,RO,11,109,0.019039966461710453,0.050269628004752764,2021-01-11
Romania,2021-03,17408.0,589888.0,RO,12,121,0.020512368449603992,0.06893382352941177,2021-01-18
Romania,2021-04,17495.0,607383.0,RO,25,146,0.024037551265017297,0.14289797084881395,2021-01-25
Romania,2021-05,16581.0,623964.0,RO,19,165,0.026443833298074888,0.11458898739521138,2021-02-01
Romania,2021-06,16657.0,640621.0,RO,31,196,0.030595312985368883,0.1861079426067119,2021-02-08
Romania,2021-07,18035.0,658656.0,RO,29,225,0.03416047223436817,0.16079844746326588,2021-02-15
Romania,2021-08,22761.0,681417.0,RO,56,281,0.041237597535723355,0.2460348842318,2021-02-22
Romania,2021-09,26473.0,707890.0,RO,55,336,0.047465001624546185,0.20775884863823518,2021-03-01
Romania,2021-10,32118.0,740008.0,RO,86,422,0.057026410525291615,0.2677626253191357,2021-03-08
Romania,2021-11,38177.0,778185.0,RO,20,442,0.05679883318234096,0.0523875631924981,2021-03-15
Romania,2021-12,39585.0,817770.0,RO,12,454,0.05551683236117735,0.030314513073133764,2021-03-22
Romania,2021-13,37543.0,855313.0,RO,104,558,0.06523927497886739,0.27701568867698373,2021-03-29
Romania,2021-14,30504.0,885817.0,RO,42,600,0.0677340805155015,0.13768686073957515,2021-04-05
Romania,2021-15,22582.0,908399.0,RO,19,619,0.06814186277175559,0.08413780887432468,2021-04-12
Romania,2021-16,16448.0,924847.0,RO,69,688,0.0743906829994583,0.41950389105058367,2021-04-19
Romania,2021-17,10817.0,935664.0,RO,13,701,0.07492005677251663,0.12018119626513821,2021-04-26
Romania,2021-18,8394.0,944058.0,RO,43,744,0.07880871726101574,0.5122706695258518,2021-05-03
Romania,2021-19,5560.0,949618.0,RO,34,778,0.08192768039358984,0.6115107913669064,2021-05-10
Romania,2021-20,3482.0,953100.0,RO,25,803,0.0842513902003987,0.7179781734635267,2021-05-17
Romania,2021-21,1964.0,955064.0,RO,81,884,0.09255924210314702,4.124236252545825,2021-05-24
Romania,2021-22,1215.0,956279.0,RO,23,907,0.09484679680302506,1.8930041152263375,2021-05-31
Romania,2021-23,824.0,957103.0,RO,15,922,0.0963323696613635,1.8203883495145632,2021-06-07
Romania,2021-24,506.0,957609.0,RO,3,925,0.09659474796080655,0.5928853754940712,2021-06-14
Romania,2021-25,385.0,957994.0,RO,0,925,0.09655592832522959,0.0,2021-06-21
Romania,2021-26,312.0,958306.0,RO,0,925,0.09652449217682035,0.0,2021-06-28
Romania,2021-27,296.0,958602.0,RO,0,925,0.09649468705469005,0.0,2021-07-05
Romania,2021-28,403.0,959005.0,RO,0,925,0.09645413736111907,0.0,2021-07-12
Slovakia,2020-40,4238.0,4238.0,SK,0,0,0.0,0.0,2020-10-05
Slovakia,2020-41,7114.0,11352.0,SK,1,1,0.008809020436927413,0.014056789429294348,2020-10-12
Slovakia,2020-42,10761.0,22113.0,SK,0,1,0.004522226744448967,0.0,2020-10-19
Slovakia,2020-43,15338.0,37451.0,SK,1,2,0.005340311340151131,0.006519754857217368,2020-10-26
Slovakia,2020-44,21357.0,58808.0,SK,1,3,0.005101346755543463,0.00468230556726132,2020-11-02
Slovakia,2020-45,15938.0,74746.0,SK,0,3,0.004013592700612742,0.0,2020-11-09
Slovakia,2020-46,12461.0,87207.0,SK,10,13,0.014907060213056291,0.08025038118931065,2020-11-16
Slovakia,2020-47,12197.0,99404.0,SK,5,18,0.018107923222405536,0.04099368697220628,2020-11-23
Slovakia,2020-48,15320.0,114724.0,SK,11,29,0.025278058645096056,0.07180156657963446,2020-11-30
Slovakia,2020-49,20467.0,135191.0,SK,44,73,0.053997677360179304,0.21498021204866372,2020-12-07
Slovakia,2020-50,32030.0,167221.0,SK,1,74,0.04425281513685482,0.0031220730565095223,2020-12-14
Slovakia,2020-51,44059.0,211280.0,SK,0,74,0.03502461188943582,0.0,2020-12-21
Slovakia,2020-52,34252.0,245532.0,SK,85,159,0.0647573432383559,0.2481606913464907,2020-12-28
